,title,publisher,date,url,texts
469,"“목소리 복제해서 AI스피커로”...네이버, ‘화자 인식' 도입 예정",데일리안,2018.07.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002267636,"왼쪽부터 강인호 자연어처리 기술 리더, 한익상 네이버 음성인식 기술 리더, 김재민 음성합성 기술 리더. ⓒ 데일리안 이호연 기자  화자 인식 적용한 AI스피커, 하반기 출시    개인화 음성합성, 자연어 처리 등 소개 네이버가 조만간 원하는 사람의 목소리로 말하고, 사용자별 음성을 구분하는 인공지능(AI) 스피커를 출시한다. AI스피커에서 기계음이 아닌 연예인 목소리를 들을 수 있고, 또 가족 구성원마다 다른 목소리로도 응답하는 것이 가능해질 전망이다.  ◆ “음성인식 기술 수준, 서당개 풍월 읇는 것보단 뛰어나” 네이버는 4일 서울 서초동 'D2스타트업팩토리'에서 열린 네이버 테크포럼을 열고, 자사 AI 스피커에 쓰이는 음성인식, 자연어 처리, 음성합성 기술에 대해 설명했다. 네이버는 현재 화자인식과 음성 합성 기술 고도화에 주력하고 있다. 기존에는 텍스트 위주 였다면, 더욱 자연스러운 AI 스피커 인식률을 위해 실제 대화에 기반한 인식 기술을 끌어올리고 있다. AI 음성인식 수준이 올라가면 사용자 역시 편하게 말한다. 우리가 친구와 대화를 나눌 때 의도적으로 발음이나 어조를 신경쓰지 않고 생각나는대로 말하기 때문에 정확도 역시 낮아지는 것이다.네이버는 목표는 AI스피커가 이같은 조건에서도 대화체를 인식하고, 사용자와 대화를 이어나가는 것이다. 인식률을 높이기 위해 스피커의 음악 등 주변 소리는 걷어내고 사용자 목소리를 듣는 ‘어쿠스틱 에코 캔슬레이션(ACE)' 기술이나, 공간 배치와 거리 등 음성인식 정확도를 시뮬레이션하는 ’버추얼 룸 시뮬레이터‘ 등을 활용하고 있다. 또 동일한 뜻이라도 수십가지의 표현을 할 수 있는데 이 때 감탄사, 실수로 잘못 나온 말, 유사어 등을 구별하는것도 ‘자연어 처리(NLP)' 단계에서 진행한다. 예를 들면 “시그널 틀어줘”라고 말하면 게임, 음악 등 각 분야별로 시그널이라는 제목의 콘텐츠가 있지만 스피커라는 조건을 인지해 노래 시그널을 틀어줄 수 있다.그렇다면 네이버의 현재 음성인식 기술 수준은 어느 정도일까. 강인호 자연어 처리 기술 리더는 “여러분들이 흔히 얘기하는 내용이나 주제에 대해서는 서당개 삼년이면 풍월을 읊는 그 수준보다는 똑똑하다”며 “단어를 던지면 친구랑 얘기할 수 있는 수준”이라고 설명했다. ‘지민’이라는 이름을 주면 인기 아이돌 그룹 AOA의 ‘지민’인지 방탄소년단(BTS)의 ‘지민’인지 구별은 할 수 있다는 것이다. 다만 생소한 주제나 전문지식에 대해서는 여전히 부족한 인식률을 보인다는 설명이다. 네이버 '클로바 AI 보이스' 기술 수준. ⓒ 데일리안 이호연 기자  ◆ 화자인식 도입되면?...“음성합성 악용, 걱정 일러” 네이버는 이같은 자사의 음성인식 기술을 적용시킨 AI스피커를 하반기 선보인다. 특히 사용자의 목소리를 구별하는 ‘화자 인식’ 기술이 탑재된다. 김재민 네이버 클로바 보이스 리더는 “일본에서 데모 버전을 공개한 만큼 빠른 시일내에 서비스 할 계획”이라고 답했다. 기계목소리가 아닌 엄마나 아빠 내가 좋아하는 유명인 목소리를 AI스피커에 등록시켜 사용할 수 있는 것이다. 라인메시지를 읽어준다거나, 엄마 목소리로 아이에게 동화책을 읽어주는 것도 가능할 전망이다. 또 네이버는 화자인식 기술을 상품 주문, 결제에도 도입할 계획이다. 네이버는 효율적인 화자 인식을 위해 엄청난 빅데이터의 용량을 단 시간에 처리하는 기술도 개발했다. 딥러닝 스피티 시네틱 시스템(DTS)를 통해 보통 100시간 정도 걸리는 녹음작업을 4시간까지 줄였다. 구글과 견줘도 월등한 기술이라는 강조다. 구글 역시 네이버와 동일한 화자인식 서비스를 개발중이다. 네이버는 더불어 음성 합성 기술도 개발중이다. 자연스러운 AI스피커의 목소리를 위해 목소리를 복제하는 것이다. 구글 ‘듀플렉스’처럼 원음에 가까운 합성음이 나올 수 있도록 하는 것이 핵심이다. DTS 기술 덕분에 4시간 정도면 인기 가수 목소리를 합성할 수 있다.  단 일각에서 우려되는 목소리 복제 범죄 가능성에 대해서는 아직 이르다고 전망했다. 김재민 음성합성 기술 리더는 “음성을 합성할 때 배경음을 등 부가정보를 넣거나, 합성음이라고 사전에 알려주는 방법이 있다”면서도 “합성음과 사람 목소리의 차이가 많이 나기 때문에 걱정할 단계는 아니다”고 말했다. 데일리안 이호연 기자 (mico911@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지"
470,네이버 AI스피커 '우리엄마 목소리'로 동화 들려준다,뉴스1,2018.07.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003464168,"네이버 '화자인식' 곧 출시…콘텐츠 소비·쇼핑 등에 활용김재민 네이버 클로바 음성합성 기술​ 리더가 4일 열린 네이버 테크포럼을 통해 AI 화자인식 서비스에 대해 설명하고 있다.© News1(서울=뉴스1) 이수호 기자 = 네이버가 기계음이 아닌 가족 또는 내목소리, 연예인 등 원하는 사람의 목소리로 말하는 인공지능(AI) 스피커를 개발하고 있다.4일 네이버는 서울시 강남구 서초동 'D2스타트업팩토리'에서 열린 네이버 테크포럼을 통해 빠른시일 내에 원하는 목소리로 말하는 AI스피커를 출시하겠다고 밝혔다. 구체적인 출시시기는 공개하지 않았다.김재민 네이버 클로바 보이스 리더는 ""음성합성 기술을 통해 원하는 사람의 목소리로 말하는 개인화 AI스피커를 개발중""이라며 ""일본에서 데모버전을 공개한 만큼, 빠른 시일 내에 서비스할 계획""이라고 말했다.쉽게 말해 지금처럼 1~2종의 기계 목소리가 아닌 엄마·아빠 또는 연예인 목소리로 AI스피커가 말하는 것이다. 네이버는 AI스피커와의 의사소통 외에도 쇼핑 등 다양한 서비스에 적용할 계획이다. 구글 역시 지난 5월 열린 구글개발자회의(I/O)를 통해 네이버와 동일한 화자인식 서비스를 개발 중이라고 밝힌 바 있다. 다만 김 리더는 ""화자인식을 위해 빅데이터 분석이 필수적인데, 보통 100시간 정도 걸리는 녹음작업을 4시간으로 줄여냈다""며 ""이는 구글과 카카오 등 경쟁사 대비 가장 효율성이 높은 개발기술""이라고 강조했다.  아울러 네이버는 구글이 현재 개발 중인 '구글 듀플렉스'처럼 AI 스피커가 직접 전화를 거는 서비스는 당장 계획하지 않고 있다고 말했다. 김 리더는 ""구글 듀플렉스 출시 이후, 몇차례 내부적으로 회의를 한 것은 사실이지만 일단은 화자인식 서비스 안착에 주력할 계획""이라고 말했다. lsh5998688@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ 2018 러시아 월드컵 기사보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
471,"네이버, 8월 음성합성 기술 상용화...구글보다 빨라",전자신문언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002721334,"#1 회사원 A씨는 아침마다 네이버 클로바 인공지능(AI) 스피커에 날씨와 뉴스를 물어보는 게 습관이 됐다. 평소 좋아하는 여배우 목소리로 뉴스와 날씨를 알려주기 때문이다. 며칠 있으면 유명 아이돌그룹 멤버 목소리도 추가된다는 소식에 고민에 빠졌다.#2 B 어린이는 밤마다 아빠가 읽어 주는 동화를 들으면서 잠에 빠져든다. 해외 지사에 파견돼 얼굴은 자주 보지 못하지만 네이버 클로바 AI 스피커에선 늘 아빠 목소리가 흘러나온다. 동화는 물론 모르는 영어 단어나 궁금한 걸 물어봐도 언제나 '아빠'가 답해 준다.네이버(대표 한성숙) 음성 합성 서비스 상용화가 눈앞으로 다가왔다. 네이버는 이르면 오는 8월 자사 AI 플랫폼 클로바 음성을 유명 연예인 또는 부모 목소리로 바꿀 수 있는 서비스를 시작한다고 밝혔다. 연말 예정인 구글보다 상용화 시기를 앞당긴다.네이버는 음성 합성에 필요한 시간을 대폭 줄이는 혁신 기술을 확보했다. 2015년 포털 최초로 뉴스 본문 읽어 주기 서비스를 선보인 지 3년 만이다. 네이버 음성 합성 기술은 단순한 낭독체를 시작으로 대화체에 감성을 더하고, 개인화로까지 진화했다. 목소리 데이터만 있으면 클로바 AI 스피커에서 흘러나오는 목소리를 마음대로 바꿀 수 있다. 네이버 음성 합성 기술 품질은 이미 세계 수준을 자랑한다. 일본어 음성합성기 품질 경쟁에서 1위를 차지했다. 구글 어시스턴트보다 앞섰다.네이버에 따르면 자체 개발한 하이브리드 음성 합성 엔진에 힘입어 서비스 구현에 필요한 음성 데이터를 10분의 1로 줄였다. 적은 음성 데이터만으로 음성 합성이 가능해졌다. 구글 같은 글로벌 기업도 최소 40시간 분량의 데이터를 확보해야 한다. 많게는 100시간이다.김재민 네이버 음성합성 리더는 “개인화 음성 합성 문제는 음성 녹음 시간으로, 네이버는 4시간이면 충분하다”면서 “딥러닝을 적용해 적은 양의 데이터만으로 학습이 가능하고, 음성 합성 기술인 웨이브넷 보코더를 결합해 음질을 끌어올렸다”고 소개했다.음성 합성 서비스가 고도화되면 한마디 말로도 개인화가 가능하다. 예를 들어 “안녕하세요”라는 말만 입력해도 내 목소리 특징을 흉내 낼 수 있다. 아빠나 엄마 목소리로 동화책을 읽어 주는 것도 가능해진다.구글이 개발하고 있는 듀플렉스처럼 AI 스피커가 직접 전화를 걸고 대화하는 서비스는 시간이 걸릴 것으로 전망된다. 한익상 네이버 음성인식 리더는 “구글 듀플렉스 출시 이후 내부에서 기술 개발을 논의했지만 일단은 화자 인식 서비스 안착에 주력할 계획”이라고 말했다.음성합성기 음질 주관 평가 결과유창선 성장기업부 기자 yuda@etnews.com▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
472,네이버 AI스피커 '개인 맞춤형 서비스'로 진화한다,한국경제TV,2018.07.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000656958,"[한국경제TV 정희형 기자]네이버가 이용자를 인식해 개인별 맞춤 서비스를 제공하는 인공지능 스피커를 개발하고 있습니다.네이버는 D2스타트업팩토리에서 '네이버 테크포럼'를 열고 올해 하반기에는 이용자를 인식하는 '화자인식 서비스'를 도입하겠다고 밝혔습니다.네이버는 이를 통해 인공지능 스피커에 개인 맞춤형 서비스를 강화할 방침입니다.한익상 네이버 음성인식 리더는 ""화자인식 기술로 말하는 사람을 인식하고 그 사람의 취향에 맞는 음악을 들려주거나 스피커와 대화할 때 이름을 불러주는 서비스를 올해 하반기에 출시할 계획""이라고 말했습니다.네이버는 향후 화자인식기술을 추가로 강화시켜 쇼핑이나 결제, 라인 메신저의 메시지를 읽어주는 서비스도 도입할 전망입니다.다만 한 리더는 ""현재 화자인식 기술은 민감한 보안을 요구하는 사안까지 커버할 수 있는 수준은 아니다""라며 세부적인 출시계획에 대해서는 말을 아꼈습니다.네이버는 이와 더불어 기계음이 아닌 원하는 사람의 목소리로 말하는 인공지능 스피커의 개발계획도 밝혔습니다.김재민 네이버 클로바 보이스 리더는 ""음성합성 기술을 통해 원하는 사람의 목소리로 말하는 개인화 인공지능 스피커를 개발 중""이라며 ""일본에서 데모버전을 공개한 만큼, 빠른 시일내에 서비스할 계획""이라고 말했습니다.정희형기자 hhjeong@wowtv.co.krⓒ 한국경제TV, 무단 전재 및 재배포 금지"
473,"네이버 AI, 이제 문맥까지 알아듣는다",한국일보,2018.07.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=469&aid=0000311876,"하루 모바일 이용자 3000만명지식인 질문 문서 2500만건 등막대한 데이터가 기술력 기반“한국어 처리는 압도적 수준” 자신4시간 샘플이면 사람 음성도 복제강인호 네이버 자연어처리 리더가 4일 서울 강남구 역삼동 D2스타트업팩토리에서 진행된 기술 포럼에서 네이버의 음성인식 기술에 대해 설명하고 있다. 곽주현 기자“헤이 클로바, 어제 지민이 봤어?”네이버에 ‘지민’이라고 검색해 나오는 동명이인만 무려 13명인데, 대체 누구를 말하는 걸까. 인공지능(AI)이 아닌 사람이 듣더라도 수많은 동명이인 중 말하는 사람이 지칭하는 대상이 누군지 구분해내는 건 쉽지 않다. 국내 검색 시장의 70% 이상을 차지하고 있으며 하루 평균 모바일 이용자만 3,000만명이 드나드는 네이버는 트렌드를 읽는다는 점에서 사람보다 나은 문맥 파악 능력을 보여준다. 그래서 “아, 어제 브이라이브(V LIVE)에 출연한 방탄소년단 지민 말이군요”라고 답한다.하루 평균 5만 건의 기사가 유입되고 3억개의 키워드가 검색되는 네이버 플랫폼은 한국어 음성인식에 필요한 자연어처리(NLP) 기술 발전에 큰 도움이 되는 데이터베이스가 된다. 다양한 방식으로 표현되는 한국어를 이해하기 위해서는 수많은 학습을 통해 맥락을 파악해야 하기 때문이다. 4일 서울 강남구 역삼동 D2스타트업팩토리에서 열린 네이버 기술 포럼에서 연사로 나선 강인호 네이버 자연어처리 리더는 “우리 기술력은 한국어 처리와 관련해서는 압도적인 수준”이라고 강조했다.2002년 서비스를 시작해 현재까지 1억건 넘는 질문과 답변이 등록된 ‘지식인(IN)’ 서비스는 네이버의 AI 스피커 클로바가 사용자의 의도를 더 잘 파악하도록 도와준다. 강 리더는 “AI 스피커가 좋은 답변을 하기 위해서는 ‘하복부 통증’이라는 말이 ‘아랫배가 아프다’와 같은 말이라는 걸 알아야 하는데, 이런 점에서 지식인 서비스가 큰 역할을 하고 있다”면서 “지식인 문서 2,500만건을 딥러닝으로 학습시키면서 클로바는 자연스럽게 의미가 같은 단어 쌍을 학습하게 된다”고 말했다. [저작권 한국일보] 인공지능 언어 처리 김민호기자/2018-07-04(한국일보)네이버가 특히 자신 있게 내세우는 분야는 사람의 목소리를 인위적으로 만들어내는 음성합성 기술이다. 음성합성을 잘하기 위해서는 ‘3M’이라는 글을 보고 ‘삼메가’라고 읽을지 ‘삼미터’라고 읽을지 문맥을 고려해 판단하는 기술이 갖춰져야 한다. 김재민 네이버 음성합성 리더는 “네이버 클로바의 음성합성 기술은 한국어는 물론 일본어, 영어에서도 더 높은 정확성을 보인다”고 설명했다. 실제로 네이버가 외부 업체에 맡겨 진행된 한 테스트에서 네이버 클로바의 한국어 음성합성 기술 점수(4.7점)는 구글보다 2배가량 높았다. 일본어에서 진행된 음성합성 음질 테스트에서도 클로바는 3.39점을 기록해 구글 어시스턴트(3.19점)에 비해 앞선 기술력을 인정받았다. 현재 음성합성 기술의 ‘효율성’ 면에 있어서 네이버가 구글보다 앞서나가고 있다. 김재민 리더는 “4시간 분량의 샘플 음성만으로도 한 사람의 목소리를 그대로 따라 할 수 있는 기술을 개발했다”고 밝혔다. 이 분야에서 가장 앞서고 있는 구글은 제대로 된 음성합성에 40시간 정도의 시간이 필요한 것으로 알려져 있지만, 네이버가 이를 10분의 1 수준으로 줄인 것이다. 실제로 지난달 28일 일본에서 진행된 ‘라인 콘퍼런스’에서는 라인 최고마케팅책임자(CMO)가 자신의 목소리로 말하는 클로바와 대화하는 장면이 연출되기도 했다. 네이버는 앞으로의 음성인식 기술이 ‘개인화’ 방향으로 발전할 것으로 내다봤다. 한익상 네이버 음성인식 리더는 “4인 가족이 함께 스피커를 사용한다고 가정할 때, 아빠가 ‘라인 메시지 읽어줘’라고 할 때와 아이가 같은 말을 할 때를 구분해 작동하는 ‘화자 인식’ 기술을 서비스하는 게 목표”라고 밝혔다. 음성합성 분야에서도 개인화가 진행될 것으로 예상한다. 김재민 리더는 “스피커가 엄마 목소리로 아이에게 동화를 읽어준다든지, 번역기가 내 목소리를 그대로 흉내 내 상대방에게 말해주는 식으로 음성합성 기술이 구현될 것”이라고 말했다.곽주현 기자 zooh@hankookilbo.com▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요![ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]"
474,AI가 엄마 목소리로 동화책 읽어주는 시대 열렸다,서울경제,2018.07.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0003339310,"네이버 ""4시간 분량 음성 있으면 목소리 합성 가능""곧 서비스 출시···구글은 40시간 이상의 음성 필요4일 서울시 강남구 서초동 ‘D2스타트업팩토리’에서 개최된 네이버 테크포럼에서 네이버 클로바 관계자들이 음성합성 기술에 대해 설명하고 있다/사진=네이버[서울경제] 이제 4시간 분량의 음성만 있으면 기계가 사람의 목소리를 똑같이 따라 할 수 있게 됐다.네이버는 구글 등 업체보다 훨씬 짧은 샘플로도 특정인의 목소리를 기계가 흉내 낼 수 있는 음성합성 기술을 개발했다고 4일 밝혔다. 김재민 네이버 음성합성 리더는 이날 서울 강남구 역삼동 ‘D2 스타트업 팩토리’에서 열린 기술 포럼에서 “개인화 음성합성의 문제는 음성녹음 시간인데, 우리가 그것을 4시간으로 풀어냈다”며 “곧 서비스가 나올 것”이라고 말했다.특정인의 목소리를 기계가 자유롭게 흉내 내려면 일종의 ‘샘플 음성’이 필요하다. 구글 같은 업체도 최소 40시간 분량의 음성이 필요하고, 많게는 100시간까지 들어간다는 게 네이버의 설명이다. 그러나 네이버는 자체 개발한 하이브리드 음성합성 엔진으로 필요 음성분을 기존의 10분의 1로 줄였다. 이 기술을 활용하면 인공지능(AI) 스피커 등에서 유명인 목소리를 다양하게 활용할 수 있는 것은 물론이고, 엄마 목소리로 읽어주는 동화 같은 서비스도 가능해진다고 네이버는 설명했다. 구글이 지난 5월 음성합성 기술 ‘듀플렉스’를 선보이며 실제 가게에 주문하는 사례를 시연한 것에 대해선 “우리도 소리는 만들 수 있다”면서도 “다른 서비스와 연계돼야 하는 문제”라고 김 리더는 말했다.그는 또 음성합성으로 파생될 윤리적 문제에 대해서 “현재는 걱정할 만큼의 수준은 아니다”라면서도 기계가 합성한 음성에는 음악을 까는 등 조치가 준비돼 있다고 소개했다. 네이버는 자연스러운 음성인식 및 합성 기술을 위한 자연어 처리(NLU) 기술 개발과 관련, 기존 네이버 서비스의 검색 및 데이터베이스(DB)에 쌓인 자료를 적극적으로 활용하고 있다고 설명했다.강인호 언어처리 리더는 “2,500만 건에 달하는 지식인 문서로부터 사용자의 언어 표현 행동을 습득했다”며 “워낙 좋은 DB가 있어서 기술 면에서 압도적”이라고 말했다. 또 화자 인식 기술을 곧 적용, 올해 하반기 중에는 AI 스피커가 특정인의 목소리를 구분할 수 있게 된다고 네이버는 밝혔다./홍승희인턴기자 shhs9501@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
475,[인사이드 스토리]네이버·카카오 스피커 '색깔 입히기',비즈니스워치,2018.07.05.,http://news.bizwatch.co.kr/article/mobile/2018/07/05/0028/naver,NA
476,“카카오미니 개선 모델 3분기 출시···배터리 내장도 고민”,경향신문,2018.07.05.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=032&aid=0002880150,"카카오의 인공지능(AI) 스피커 ‘카카오미니’의 개선 모델이 올해 3분기 출시된다. 지난해 10월 출시된 카카오미니는 20만대가 6개월만에 완판됐다.이석영 카카오 AI 서비스팀장(사진)은 5일 오전 용산구 카카오한남오피스에서 열린 인공지능(AI) 미디어 스터디 행사에서 “카카오미니는 준비한 물량 20만대가 4월말~5월초 모두 소진돼 현재 구매가 불가능하다”고 말했다.카카오미니는 카카오의 인공지능 플랫폼 ‘카카오i’를 확산하기 위한 접점이다. 카카오는 카카오미니 출시 후 반년 사이에 카카오가 제공하는 거의 모든 서비스를 반영해 사용률을 높이는 데 주력했다.이석영 팀장은 카카오미니의 주간 디바이스 사용률(전원이 연결된 기기 기준 1주간 1번 이상 사용한 비율)이 80%에 달하고, 주간 사용시간은 5400만분에 달한다고 밝혔다. 카카오미니 1개당 하루 60분 이상 사용되는 것이라고 설명했다. 가장 많이 쓰는 기능은 음악 재생이다. 카카오미니를 이용한 주간 사용시간 5400만분 중 음악 재생 시간은 4000만분에 달한다. 이 팀장은 “AI 스피커 중에서 실질적으로 팔리는 것은 카카오미니 밖에 없다”며 “다른 제품은 이동통신에 가입하면 사은품으로 제공되고, 그런 경우 사용률이 낮다”고 말했다. 해시태그(#) 검색 결과 수에서도 카카오미니의 경우 1만2794건의 게시물이 있는 반면, 기가지니는 5457건, 네이버 클로바는 1536건에 그쳤다고 설명했다. 올해 3분기 중에 출시 예정인 개선 모델에 대해 “기본 모델에서 큰 변화가 없고 그대로 다시 나온다고 생각해도 좋을 것”이라며 “고객들이 개선했으면 좋겠다는 부분을 반영했다”고 이 팀장은 소개했다.기능적인 측면에서 카카오톡 읽어주기나 배터리 추가 등이 예상된다. 이석영 팀장은 “톡 읽어주기는 프라이버시의 문제가 있어서 ‘보이스 프로필’과 같은 화자인식 서비스와 결합해 제공하는 걸 고민하고 있다”며 “배터리의 경우 계속 없는 상태로 가기는 어려울 것 같고 개선 방향의 하나로 고려하고 있다”고 설명했다.카카오는 사물인터넷(IoT) 플랫폼 ‘카카오홈’을 출시하고, 카카오내비에서도 AI 음성 인식 기능을 탑재하는 등 자사의 AI 플랫폼 ‘카카오i’를 확산하는 데 온 힘을 기울일 계획이다. 카카오미니에도 자녀 교육·종교 등 콘텐츠를 추가하고, 케이블TV ‘딜라이브’와 제휴하는 등 활용도를 높여갈 예정이다.<주영재 기자 jyj@kyunghyang.com>▶ [경향비즈 바로가기], 경향비즈 SNS [페이스북]  ▶ [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]"
477,네이버 AI스피커로 샤오미 스마트홈 제어,파이낸셜뉴스,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=014&aid=0004053284,"네이버 인공지능(AI) 플랫폼 클로바로 샤오미 스마트홈 기기가 연동된다. 클로바가 적용된 네이버 AI 스피커 '프렌즈'와 샤오미 공기청정기(가운데) 이미지컷.       네이버 인공지능(AI) 스피커로 샤오미 스마트홈 기기를 제어할 수 있게 됐다.네이버는 샤오미, 샤오미의 국내 총판 여우미와 지난 2월 전략적 업무협약(MOU)을 체결한 뒤 지속적인 협업을 거쳐 이 같은 서비스를 제공한다고 6일 밝혔다.사용자는 네이버 AI 플랫폼 클로바가 탑재된 AI 스피커 '프렌즈', '프렌즈 미니' 등에서 음성 명령으로 샤오미 스마트홈 기기를 제어할 수 있 있다. 클로바와 연동된 샤오미 기기을 단순히 켜고 끄는 것 뿐만 아니라 조명 밝기, 바람 세기 등을 조절하는 세부 명령도 수행할 수 있다. 이를테면 ""조명 밝기 80%로 해줘"", ""조명 오렌지색으로 해줘"", ""공기청정기 약풍으로 해줘"" 등과 같은 세부적인 명령어도 수행할 수 있다는 것이다.현재 클로바와 연동되는 샤오미 기기는 조명, 플러그, 공기청정기, 로봇청소기 등 4종이다. 네이버는 클로바와 연동할 수 있는 샤오미 기기 숫자를 늘려나갈 예정이다.사용자는 또 클로바앱 설정에서 샤오미 기기를 연동하면 집 밖에서도 샤오미 기기를 제어할 수 있다.강석호 네이버 클로바 리더는 ""네이버가 샤오미-여우미와 함께 기술 및 서비스 협력을 거쳐 더욱 넓은 범위의 스마트홈 환경을 지원할 수 있게 됐다""면서 ""클로바가 사용자에게 일상 생활 속 스마트한 경험을 더 다채롭게 제공해나갈 수 있도록 다양한 파트너와 협력을 강화할 것""이라고 말했다.gogosing@fnnews.com 박소현 기자     ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
478,'추천음악' 앞세운 음원사업자…AI스피커도 '눈독',뉴스토마토,2018.07.06.,http://www.newstomato.com/ReadNews.aspx?no=834264,NA
479,"이통3사 SKT·KT·LGU+, AI스피커 시장진출 전략 ‘각양각색’",전기신문,2018.07.06.,http://www.electimes.com/article.php?aid=1530768060160719091,NA
480,"네이버 AI '클로바', 샤오미 기기와 IoT 연동",한국경제,2018.07.06.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=015&aid=0003974974,"2월 샤오미-여우미와 MOU 체결 일환샤오미 기기에 세부명령 수행 가능가능한 기기는 4종…지속 확대 예정네이버 AI 플랫폼 '클로바'와 샤오미의 디바이스/사진=네이버네이버가 중국 전자 제조업체 샤오미 기기에 네이버 인공지능(AI) 플랫폼인 클로바를 탑재해 사물인터넷(IoT) 서비스 범위를 확장했다.네이버는 지난 2월 샤오미-여우미(샤오미의 국내 총판)와 기술 연계를 기반으로 한 업무협약(MOU)을 체결한 후 지속적인 협업을 거쳐 스마트홈 서비스 경험을 지원한다고 6일 밝혔다.사용자들은 네이버 클로바 앱과 클로바가 탑재된 AI 스피커(프렌즈, 프렌즈 미니 등)에서 음성명령으로 샤오미의 스마트홈 기기들을 제어할 수 있게될 전망이다.클로바를 통해 연동한 샤오미 기기를 켜고 끄는 것뿐만 아니라, 조명의 밝기 혹은 바람의 세기를 조절하는 등의 세부명령도 수행이 가능하다. 예를 들어 ""조명 밝기 80%로 해줘"". ""조명 오렌지색으로 해줘"", ""공기청정기 약풍으로 해줘"" 등과 같은 명령어로 기기를 제어할 수 있는 식이다.현재 클로바와 연동이 가능한 샤오미 기기는 조명, 플러그, 공기청정기, 로봇청소기 등 4종이다. 네이버는 연동 가능한 기기 범위를 지속적으로 확장해나갈 예정이다.사용자들은 클로바앱 설정에서 샤오미 기기를 연동하면 클로바가 탑재된 스마트 스피커를 통해 샤오미 기기를 관리할 수 있고, 클로바앱을 활용하면 외부에서도 샤오미 기기 제어가 가능하다.강석호 네이버 클로바 리더는 ""네이버의 클로바가 이용자들에게 일상생활 속 스마트한 경험을 더욱 다채롭게 제공해나갈 수 있도록 다양한 파트너들과의 협력을 강화해나갈 것""이라 밝혔다. 최수진 한경닷컴 기자 naive@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
481,"네이버 AI 플랫폼 '클로바', 샤오미 스마트홈 기기와 연동",한국무역신문,2018.07.06.,http://jedam15.koreafree.co.kr/news/view.html?section=1&category=3&item=&no=42442,NA
482,네이버 AI '클로바' 샤오미 스마트홈 기기 연동,EBN,2018.07.06.,http://www.ebn.co.kr/news/view/947673,NA
483,샤오미&네이버&여우미 AI 플랫폼 클로바를 통한 서비스 연동 스마트홈의 시작,광주매일신문,2018.07.06.,http://www.kjdaily.com/read.php3?aid=1530873098442771203,NA
484,"네이버 '클로바(Clova)', 샤오미 IoT디바이스 연동 범위 확대",데일리그리드,2018.07.06.,http://www.dailygrid.net/news/articleView.html?idxno=80697,NA
485,"네이버 AI 플랫폼 ‘클로바', 샤오미 스마트홈 기기와 연동",브릿지경제,2018.07.06.,http://www.viva100.com/main/view.php?key=20180706010002386,NA
486,"네이버 AI 플랫폼 ‘클로바’, 샤오미 스마트홈 기기 연동으로 더욱 넓은 범위의 IoT 환경 제공",RPM9,2018.07.06.,http://www.rpm9.com/news/article.html?id=20180706090029,NA
487,"네이버 클로바, 샤오미 IoT디바이스와 연동 시작",통일신문,2018.07.06.,http://www.unityinfo.co.kr/sub_read.html?uid=26568§ion=sc28,NA
488,네이버 AI 플랫폼 ‘클로바’ 샤오미 스마트홈 기기와 연동,한국금융신문,2018.07.06.,http://www.fntimes.com/html/view.php?ud=201807061600236178c0779ffa7c_18,NA
489,"네이버 '클로바', 샤오미 스마트홈 기기 연동 시작한다",서울와이어,2018.07.06.,http://www.seoulwire.com/news/articleView.html?idxno=17908,NA
