name,ratings,date,helpful vote,comment
Taehyeong Kim,4,2018년 6월 25일,0,매일 실행 할 때마다 로그인 세션이 만료 되었다며 매일 로그인 해야 해요 (S8)
Google 사용자,3,2018년 5월 24일,3,자꾸만 티브보는 중간에 업데이트
Google 사용자,1,2018년 6월 11일,0,인증이안돼 19번했다...
D. Gale,3,2018년 6월 5일,1,텍스트가 영어밖에 안써집니다...
홍성호,5,2018년 6월 26일,0,좋은 앱 감사합니다 좋은 하루 되세요
황지유,5,2018년 10월 7일,0,좋음
Google 사용자,3,2018년 5월 23일,8,"기가지니 앱 내 지니뮤직에서 바로 음악을 검색하여 틀 수 있는 기능을 추가 해 주세요ㅠㅠ 기가지니가 음성 인식을 잘 못해서 듣고 싶은 
노래를 스마트폰 지니 앱 들어가서 노래를 따로 또 마이앨범추가하고 다시 기가지니 들어가서 틀고.... 너무 손을 마니 거쳐서 답답합니다."
Google 사용자,3,2018년 5월 6일,15,라디오 CBS 음악FM 많이 든는데 라디오채널 더늘려주세요.
한명지,3,2018년 5월 4일,10,다좋은데제이팝이별로없어짜증나고슬퍼요
최재훈,5,2018년 5월 3일,10,저는 대표자 인증이 않되는데 어떻해하나요?
Google 사용자,3,2018년 5월 18일,1,지니 목소리를 다양하게 해주세요 연애인목소리같은
Google 사용자,4,2018년 5월 12일,5,좋아요. 적극추천합니다
남성미라클,5,2018년 5월 1일,1,너무 좋아요
秉椿吳,5,2018년 5월 6일,0,베리굿
Google 사용자,5,2018년 10월 3일,0,굳
Google 사용자,5,2018년 11월 18일,0,좋음
Google 사용자,5,2018년 5월 9일,0,좋아좋아
Jake Park,3,2018년 4월 25일,6,"'끄기' 기능이 없어요. 티브이를 보다가 앱을 실행해서 음악을 틀면, 음악을 멈추고 앱을 종료해도 티브이 소리가 들리지 않습니다. 아주 
불편해요. 메인화면 우측 하단에 음성인식 마이크 버튼 있는 것처럼, 좌측 하단에는 티브이 소리 켜기 버튼이 있어야 합니다. 어쩌니 
저쩌니 해도 이게 셋톱 아닙니까? 셋톱의 역할은 티브이 트는 것이고요. 지금은 티브이 소리를 다시 들으려면 셋톱을 껐다가 켜야 합니다."
Jaeeun Moon,3,2018년 4월 26일,3,"마이앨범 재생 시 300곡을 담았으나 먼저 담은 100곡밖에 재생이 되지 않습니다. 뒤의 곡을 들으려면 원래 있던 곡을 삭제해야 
기가지니앱의 마이뮤직 리스트에 추가가 되는데요. 이게 맞는 것인가요?"
도규쇠망치,3,2018년 3월 12일,9,앱내에서도 볼륨조절하고 지니를 끄고 켤수있게 해주세요 아직 기가지니LTE가 많이 멍청해요.많은 명령어와 업데이트부탁해요 일정시간이 지나면 알아서 꺼지는 옵션 추가해주세요
부랄스타즈,1,2018년 4월 6일,1,"진짜 ㅋㅋㅋㅋ 음악재생 앱이라는게 노래검색도 안되고 직접 노래목록 설정도 안되고 잘 못알아쳐먹는 말로 한곡한곡만 재생하게 만들어 놓은건 
누구 생각임? 바로해지함. 사용자 늘릴라면 손으로 노래검색, 손으로 선택한곡들 재생 기능은 당연히 기본으로 박아넣고 출시했었어야했음"
김대근,2,2018년 3월 19일,10,와이파이 모드로 변경하면 1분도 안되서 주변와이파이를 못찾는다고 하고 기가LTE로 강제변환됩니다.해결방법 제시부탁드립니다
Soap Bear,2,2018년 3월 25일,4,지니뮤직을 주력으로 사용하는데 확실히 기가지니 앱 안에서도 음악검색이 가능하게 한다든가 같이 편의성을 많이 늘려야겠어요  앞으로 많은 업데이트 바랍니다.
Daeyoung Lee,2,2018년 5월 5일,0,노래 검색시 영어를 아에 못알아들어요. 굉장히 불편하네요.
수정,1,2018년 3월 8일,6,노래 검색도 없고 지니새끼 말 못 알아듣고 노래 재생목록 들어가면 계속 튕기고 뭐임?
Google 사용자,1,2018년 3월 25일,0,저 휴대폰이 skt라서 sns계정으로 로그인 해야한대요  전sns 안하는데 구글 계정으로 로그인 하는게 있거나 skt   폰도 그냥 로그인 할수 있으면 별 5개
김동우,1,2018년 3월 24일,0,기가지니lte  연결기기를찾을수없다고계속뜨네요 단말기는 A8 입니다
Google 사용자,1,2018년 4월 19일,0,노래재생이가 한곡 반복 랜덤재생으로 고정되어있음
방성철,2,2018년 3월 9일,4,말을제대로 못알아듣는게 제일짜증나네요
윤자룡,1,2018년 4월 22일,0,"갑자기 인식을 잘못하네요. 소찬휘 노래들려줘, 코요태 노래들려줘 등등"
이현준,3,2018년 3월 19일,0,제작자님 근데 키번호 쳤는데도 틀리네요
Google 사용자,1,2018년 3월 9일,4,예상은 했지만..정말 스튜핏 !
민성고,3,2018년 4월 12일,0,이거 지금 지니 마이앨범에 담긴 노래가 기가지니 어플에서 안나옴.
한효진,3,2018년 4월 24일,0,자꾸 key가 틀리다고 해서 인증이 안댑니다
Google 사용자,5,2018년 8월 11일,1,가끔 혼자서 대답하고 하네요
김현종,1,2018년 3월 21일,0,기술이 한참 멀었네요
레드,1,2018년 4월 13일,0,이거 뿌셔버려
여용환,4,2018년 3월 16일,0,제법 쓸만합니다.
Google 사용자,5,2018년 4월 7일,0,감사합니다
김도영,5,2018년 5월 2일,0,좋아요
누빠빠,3,2018년 2월 25일,8,"스마트플러그2개사용중입니다. 음성제어시 스마트플러그꺼줘하면 1번2번선택하랍니다... iot앱에서 플러그 이름을 각각전등,매트로 했는데 뻘짓이였네요... 얼른 업뎃되서 설정한 이름만 말하면 제어가능하게 되면 좋겠습니다. 얼른 기가지니엘티이로 전등꺼줘를 하고싶습니다 ㅠㅠ"
YOUNG EUN SONG,3,2018년 2월 20일,7,기가지니에서 지니뮤직 연결 안될때 - 우선 핸드폰에서 지니뮤직 앱을 완전히 삭제 후 기가지니 앱에서 지니뮤직 연결을 해주세요. 연결 확인이 된 후 지니뮤직 앱을 다시 설치해 주면 됩니다.  상담원 5번 연결하고 겨우 해결방법 찾음ㅎㅎ
해옹,3,2018년 2월 28일,2,말로 안하고 손으로 노래 재생하려면 지니뮤직켜서 노래 앨범에 담고 또 기가지니 들어와서 앨범재생하는게 불편해요 기가지니앱안에서도 노래 검색가능하게 해 주세요 제가 못 찾는 건가요?0?
이종철,3,2018년 2월 23일,5,옵티컬 오디오 출력이 티비만 되고 지니뮤직은 안되서 불편합니다. 지니뮤직도 옵티컬 출력이 지원되면 좋겠네요.^^
김영웅,1,2018년 2월 19일,6,아무리 지니뮤직 연결해도 안됨.. 어찌 쓰라는거임 연결하기 누르고 로그인해도 인증안댐
솜사탕,1,2018년 9월 5일,0,업데이트하라해서 업데이트하니 완료됐는데 멈춰서 들어가지질않아요 뭐이런가요
백환승,3,2018년 3월 6일,0,기가지니 LTE에서는 지니뮤직 들을 때 재생목록에서 곡을 선택해 들을 수 있지만 기가지니에서는 안 됨.
나인철,3,2018년 2월 20일,1,"lte라우터는 되는데 와이파이 모드로는 변환이 안되요,,..... 그리고 웃긴게 다른곳으로 이동하면 와이파이 모드가 됩니다"
채연,1,2018년 2월 17일,3,연결아예안됨😠
김연우,4,2018년 2월 7일,9,기가지니LTE 쓰고있습니다. 아직 많이 부족하다고 느껴집니다. 그만큼 많은 기대를 하고 있다는 것이겠지요. 라디오채널이 늘었으면 좋겠습니다. 대화반응의 종류가 심심이 보다 부족하게 느껴집니다. 동화 읽어주는건 정말 좋았습니다. 근데 동화종류가 1개가 전부인가요? 어린이를 위한 기능도 더 많이 생겼으면 좋겠습니다. 팟캐스트 기능 생긴거 너무 좋아요. 앱에서 팟캐스트 목록을 볼수있었으면 좋겠어요. 끝말잇기하자니까 어려운거 먼저 내버리네요ㅠㅠ 간단한 게임기능 있었으면 좋겠어요. 지니가 유저를 부를때 님이라고 호칭하는데 유저 호칭도 지정할...전체 리뷰
이주학,4,2018년 2월 6일,10,그냥 신기했어요 ㅋ 그러나 기능이 많이 떨어지는 것 같다 조금 아쉽네요  !
문제선,1,2018년 2월 8일,5,기가지니 기기 연결안됨 인공지능 아니고 걍 블루투스 스피커임;;
김성용,3,2018년 2월 6일,2,MBC 라디오채널 왜 없어졌나요?? 잘 들었는데 ㅠㅠ
양현일,2,2018년 2월 8일,1,아직 초기라...  그런가!!
고슴도치,1,2018년 1월 25일,9,노래검색도안되고 목록에서 삭제도안됨 ㅋㅋㅋㅋ제발 생각좀 하구 만들자...기계가 아깝다..
막둥이,5,2017년 12월 23일,18,이거 기가지니 집에 진짜로 있어야지 할수있는거죠
김규현,4,2018년 1월 9일,6,업데이트 완료 후 로그인이 해제 되었습니다  이유가 뭘까요?
Google 사용자,1,2017년 12월 28일,14,무선인증하면 앱이 죽고 도대체 테스트는 제대로하고 만든것가
이키리,1,2018년 1월 24일,1,노래검색을 도대체 어떻게하는거죠...
Google 사용자,5,2018년 1월 8일,2,지니 최고!!
민이,1,2018년 1월 24일,0,14세이상 만됨? 어린이는 따로 만들지 쯧 아이디있음 된거지 쯧
Google 사용자,1,2018년 2월 6일,0,쓸만한게  없어 보입니다  그냥 채널만  쓰고있음
강은회,5,2018년 1월 26일,1,간편하고 좋아요
Google 사용자,5,2018년 2월 7일,0,최고!good!
이창원,5,2018년 1월 8일,1,Gg
최봉수,3,2018년 5월 6일,0,편리함 ㅗ름
Google 사용자,5,2018년 1월 7일,2,최고
성미진성,4,2018년 6월 19일,0,굿
Google 사용자,5,2018년 1월 20일,1,♥♥♥♥♥
으니,2,2017년 11월 23일,18,기가지니앱에 들어가면 있는 지니뮤직에선 차트만 있고 노래찾는기능이 없던데.. 제가 못찾는건가요? 너무 불편하네요. 제발 노래찾을 수 있게 해주세요
김아라,3,2017년 11월 24일,10,넘넘 좋은데 지니뮤직 가격이 저렴한것도아니고 ㅠㅠ인기차트랑 신곡만 들을수있는거불편해요 검색 가능하게 해주세요
김재홍,1,2017년 12월 7일,6,일정등록후 삭제가 어플에서도 안되네요 일정등록 및 메모도  가능하게 또 전화찾기 걸기 기능도 되었으면 좋겠네요
[플룻]윤찌,4,2017년 11월 28일,1,다 좋은데 구글에서도 로그인 하게 해 주면 안되나요? 전 구글이 편하거든요
리븅,1,2017년 12월 1일,6,누가저런커다란스피커들고댕기냐
권미숙,4,2017년 12월 4일,0,편리함만을 추구하는 기계다룸이 조금은벅찬세대에접어들면서... 넘~ 어렵네요
양일모,5,2018년 1월 5일,2,너무감사쥬쥬
유동균,1,2018년 2월 4일,0,에휴 또 다른회사에 발릴듯 진희안녕~~
Google 사용자,4,2017년 12월 3일,0,참 편리하네요
oolo iiili,1,2017년 10월 29일,11,어플을 만들려면 제대로 만들던가 재생목록에서 끝에 있는 노래를 선택도못하고  다음버튼 계속 눌러야되네ㅋㅋㅋㅋㅋㅋ 이거좀 업데이트 빨리좀해주세요
Good Manners,2,2017년 11월 5일,15,지니뮤직이 너무 불편해요 노래 여러개 넣어서 듣는 방법은 없나요?그리고 노래 검색하는 기능도요
박세희,3,2017년 11월 19일,3,주소등록만 하려면 앱중지가 되는데 삭제하고 다시 받아도 계속 그러네요 다른건 설정이 잘 되는데 왜 주소등록만 안될까요ㅜㅜ 등록해야 하는데 답변 부탁드립니다
KyeHoon Lee,2,2017년 11월 18일,4,주소등록하려는데 자꾸 꺼지고... 쓸만한 기능이 별로 없네요~ 역시나 아직 이른기술...ㅋ
B612,5,2017년 11월 11일,3,아니 불만사항을 앱 리뷰에 남기면 어쩌자는거얔ㅋㅋㅋㅋ;;고객센터에 문의를 하던가 여기다가 점수 쪼끔주고 해결해달라고 하면 누가 해주고 싶겠어
고은혁,4,2017년 11월 4일,7,하나의 기기로 핸드폰두개연결가능하나요? 블루투스 스피커 사용하려고요
Google 사용자,1,2017년 11월 18일,4,집 주소 등록하는데 자꾸 앱이 중단 되요ㅡㅡ
김유영,1,2017년 11월 19일,0,주소등록이 안되네요 등록하려고 하면 계속 앱종료됨 개선좀 해주세요 저만 그런것도아닌거같은데
날아라엘지날아라엘지,1,2017년 11월 19일,0,교통정보 주소등록하면 앱중지되고 자동로그아웃됩니다. 확인 후 조치 해주세요.
Dura Cho,2,2017년 11월 13일,1,업그레이드한후 블루투스 인식도 안되고 지니 이용도 너무 불편해요
Park Joseph,3,2017년 11월 10일,0,아파트 전체 전기가 한 번 나간 후 그냥 말하고 있는데 켜지거나 잘 못듣는 경우가 대부분이 되버렸습니다. 호출명은 '지니야' 이구요.
김찡,1,2017년 11월 7일,0,어플이 왜자꾸 다운되는건가요?노래목록 보려고 들어가면 지혼자 꺼지고ㅡㅡ
Sub 77,1,2017년 11월 18일,0,앱을 만들거면 하나하나 따져가면서 만들세요 최초사용자 계정으로 본인인증 하라해서 최초사용자 계정으로 로그인 하보니까 본인인증하라는게 없네요
윈맥WinMac,4,2017년 11월 19일,0,"우리집 주소 등록하면 '시(도)' 클릭하면 ""기가지니가 중지되었습니다""라고 됩니다."
맛있는파전,5,2017년 11월 18일,3,"우리집 등록하는데 오류가 납니다. ""시""선택하려고 터치하면 오류나요."
김승만,3,2017년 11월 19일,0,주소등록할때마다 앱이 종료되네요!개선해주세요!
Good Game,4,2017년 10월 26일,7,공용계정을 만드는법좀 알려주세요
Google 사용자,2,2017년 11월 26일,1,블루투스   기능이 호환 되지않아서  타사 음원  재생이  안된다는데  ᆢ
김근섭,2,2017년 11월 18일,1,등록시 앱이 다운되요
Google 사용자,1,2017년 11월 14일,0,로고인 개떡
유쾌한희진씨,5,2017년 11월 23일,0,지니야 잘부탁해ㅎ
우희경,5,2017년 11월 11일,0,너무좋아요♥♥♥
Google 사용자,5,2018년 1월 9일,0,좋아
임순영,3,2017년 10월 18일,11,지니불르지도 않았는데 저희끼리 대화하거나 조금 큰소리가 나면 지니가 반응해요. 못알아들었다고 다시말해달라하네요ㅡㅡ 얘 왜이런거죠??
장혜정,1,2017년 10월 19일,6,지니뮤직 왜 연동안되요 갑자기??? 맨날 노래나오다가 오류나서 재생안된다그러고 꺼지고 이번업뎃하고는 아예 재생자체도안되고
Google 사용자,1,2017년 10월 19일,1,업데이트하고갑자기왜지니노래연결이안되죠?
Google 사용자,1,2017년 10월 1일,10,지니목소리가 티비 볼륨보다 너무 작아서 안들림. 아니면 지니가 소파옆에 가까이 있게 하던가. 티비랑 연결되서 멀리 이동도 못허고 티비 모니터는 왜 안꺼짐. 세탑은 꺼지고 티비는 리모컨으로 또 꺼야함. 개짜증.
이런이런,4,2017년 9월 29일,6,명령어 인식이 좀 목소리를 크게 내야 가능해서 별한개 빼요. 평소 집에서 그렇게 큰소리로 말을할 이유가 없는데 평소 사용하는 톤에서 더 힘주어 말을해야 알아듣네요. 개선되어야 할것같아요.
장준호,1,2017년 10월 10일,6,누구에 비해 장점은 그냥 티비 연동밖에 없네요 앱에서 조작할수있는것도 적고 평소엔 누구쓰고 티비볼때만 기가지니 씁니다 앱기능이 너무 별로네요 당췌 앱용도가 뭔지 지니뮤직도 리스트도 못불러오고 플레이도 안되고 완전 엉망인 앱인듯하네요
조현주,3,2017년 8월 23일,12,지니뮤직쓸때 듣기말고 재생목록에 추가도 할 수 있었으면 좋겠어요 듣기누르면 재생목록이 다 없어지고 그 한곡만 반복 되오서 불편해요
신현우,1,2017년 9월 2일,12,지니뮤직 인터페이스 최악  이건뭐 만들다 만것도 이것보단 나을듯 편집도 안돼 곡선택도 맘대로 안돼.. 성질나서 다 부셔버리고싶음
쏘트니SSotny,1,2017년 9월 9일,1,"아니,대표자 인증에 다른거 다 쓰고 번호도 맞게썼는데 왜 인증에 계속 실패하나요? KT 완전 실망이네요"
CS P,2,2017년 8월 22일,8,지니야 말 좀 들어라 부르면 대답도 안하고 악질러야 대답하고 뭐 물어보면 잘 못들었다하고 너때문에 지친다 말 안걸꺼다 나쁜뇬
하우권,3,2017년 8월 9일,7,교통 기능을 이용할 때마다 오류가 발생하네요
낮 말은 새가듣고밥 말은 라면 먹고싶다,3,2017년 8월 12일,5,제가 어린이회원으로 가입을 햐서 보호자확인까지 했는데 어린이회원이라고 로그인이 안되네요;;
seoul window,1,2017년 8월 25일,1,어린이 회원을 없에던지 어린이도 가입항 수 있게 해 줘요 꼭 해주세요. 케이티 사랑해요
banzai src,5,2017년 10월 16일,0,요번에 와이파이 바꾸면서 기가지니 설치했는데 가끔 인식오류가 있기는한데 너무편리한거같음 아쉬운 점이있다면 기가지니말소리를 키우고 줄이고하는게 안된다는게 아쉽네요 그리고 주변소리가 들리면 인식이잘안되는 단점정도가있지만 그래도 너무좋아요
임은지,1,2017년 8월 17일,2,Id 만드는데 지맘대로아이디 만들어저서 접속도 안돼는데 짜증나.....
bonwoo koo,1,2017년 9월 1일,1,저 만 14세 되었는데... 왜 올레닷컴 로그인하면 어린이라 그러지?
Google 사용자,3,2017년 11월 1일,0,기가지니 볼륨 설정을 기존의 미디어 볼륨 말고 따로 기가지니 볼륨을 만들어 주셨음 합니다. 기가지니 볼륨 설정시 미디어 볼륨과 같이 설정하니 기가지니 음성이 작게들립니다.
응강이형멜로디,1,2017년 10월 14일,0,아니 이메일 쓰라고해서 썼는데 계속 올바른 이메일형식이 아니라면서 안되네요
오현민,1,2017년 10월 19일,0,걉자기 어플에서 노래재생이 안먹녜요 왜이려요
JC K,2,2017년 9월 6일,2,입이아프다
Google 사용자,5,2017년 10월 7일,0,멋져뿌러
Google 사용자,1,2017년 10월 4일,0,걍 않좋음
나루,1,2017년 8월 27일,0,SRG
박윤수,5,2019년 2월 13일,0,오케
kyungnam park,5,2017년 10월 18일,0,Good
박주환,4,2017년 10월 7일,0,뭐괜찮아요
H.J. Yi,2,2017년 7월 17일,9,지니뮤직이랑 연동이 사실상 시체수준... 미리 만들어놓은 재생목록없이는 다중재생은 차트에서밖에 못함
Google 사용자,3,2017년 7월 13일,8,음악 검색이 안되요...ㅠㅠ 개선해주세요
김시영,3,2017년 7월 31일,5,거의 의미없는 지니뮤직. 연동
박재욱,2,2017년 8월 2일,1,마이뮤직은 기능을 만들어 놓고 쓰면 튕기나요
조미예,2,2017년 7월 29일,1,라디오프로가별로없내요
김천용,4,2017년 8월 5일,1,아직은 미흡
박재용,5,2017년 7월 26일,1,감사합니다
munil choi,5,2017년 7월 19일,1,좋아요^^
Google 사용자,3,2017년 7월 5일,8,지니뮤직의 마이뮤직에 저정해놓은 음악리스트를 기가지니에서 재생할 수 있는 방법이 없네요  업데이트 후 메뉴는 보이는데 노래 리스트가 나오지 않습니다
Jinhong Park,5,2017년 7월 13일,1,디자인이 깔끔해서 좋네요~
Chitamin Lee,3,2017년 6월 11일,9,잘 사용하고는 있습니다. 다만 먼저 skt NUGU를 사용해본 이용자로서 기본적인 지니의 음성이 너무 부자연스러우며! 알람이나 타이머를 자주 사용하는데 내 알람내역이나 타이머를 다시 말해주는 기능이 추가 되었으면 좋겠습니다. 예를 들어 2분 타이머 했을때 지금은 그냥 [타이머를 설정하겠습니다 ]하는데 [2분타이머를 설정하겠습니다]라는 식으로 진행되면 본인도 더블체크 할수도 있고 좋을것 같습니다. 기본적으로 nugu를 공부 많이 하셔야할것 같습니다. 개인적으로는 게임이 안되는듯 합니다.
11:11,5,2017년 6월 8일,12,"음성인식도 좋은데 기가지니 어플 자체내에서 채팅기능이 있었으면 좋겠네요. ""지니야, 티비꺼"" 입력하면 실행 되는 방식으로요. 기가지니랑 지니랑 연동시켜놨는데 모르고 지니 밀러링하니 티비가 켜졌더군요. 밖에서 켤수는 있는데 끌 수 가 없으니.. 이런 채팅 기능이 있으면 좋겠네요. 언어장애가 있으신 분들도 편할 것 같고요."
슥쇽삭,5,2017년 6월 7일,10,컴퓨터로 동영상 시청할때 지니스피커 우퍼때문에요..우퍼 온.오프 기능이 없는것같네요? 밤에는 우퍼끄고 조용히 감상하고 싶은데..이퀄 설정따로 없는건가요?
오주현,2,2017년 8월 14일,2,음악들을껀데. 마이앨범이 연동안되면  이건 무슨 의미? ㅡㅡ+
이쪼롱,2,2017년 6월 24일,2,음성인식이 잘 안되는거 같습니다 핸드폰에 문자로 입력하는 기능이 있으면 좋겠습니다
이강예,5,2017년 5월 19일,2,너무좋습니다 역시KT라는 믿음이드네요
Soomi Hong,5,2017년 5월 17일,4,재밌네요. 좋아요
이민재,2,2017년 5월 12일,0,일부 기종에대해서 인식인 안되는 문제가 빨리 해결되어야 할듯합니다.기가지니와 인식응 해야 다른기능들을 사용하는데 진행을 못하니 답답하네요. 빠른 수정이 필요할것같습니다.
이다연,1,2017년 4월 20일,8,진심 최악이네요 기가지니를 몇번이나 불러야 응답하고 말기도 잘못알아먹네요 지니뮤직 제가 듣고싶은노래 넣어놨더니 계속 이상한 노래만 틀어주고 말귀를 못 알아 먹어요 귓구녕 좀 파주셔야할듯
RUSH러시,5,2017년 4월 22일,3,ㅋㅋㅋ 지들이 기계치라서 연동도 못하고 음악도 못트는거를 KT 탓으로 돌리네 747번 지니뮤직 채널 가서 오른쪽 위에 있는 로그인버튼 눌러서 로그인하면 연동된다 그리고 음성인식률이 완전 정확하진 않지만 대부분 알아듣잖아 발음 제대로 하면 지니는 다 알아듣는단다 난 아무 문제 없이 잘 쓰고있다 미개한 정신연령 초딩들아
양동철,1,2017년 4월 19일,2,쓰레기네요
wonjin chang,3,2017년 3월 7일,15,TV가 켜있어야 알람이 울린다는건 말이 안되는것 같습니다. 알람 사용 불가 상태네요... 알람때 선택을 하면 지니뮤직이 같이 켜지는 것도 좋은것 같습니다. 지니 음성이 자꾸 줄어드는데 기분 탓인지..ㅜㅜ TV 끌때 대기모드로 바꿔달라고 두번이나 말해야 하는것도 불편...ㅜㅜ
쁘니,3,2017년 3월 7일,7,교통정보.. 음식배달... 서울 아닌 지방은 아직 서비스가 되질 않네요. 기가지니 신청한 이유중엔 분명히 이런 서비스가 마음에 들어서 신청하신 분들이 많을텐데... 지방에서도 조속한 시잉내에 이런 서비스가 제대오 실행되었으면 합니다.
장난감소개를찍는토끼유튜브,5,2017년 3월 25일,1,편하고 좋아요.
SH K,3,2017년 2월 22일,4,지니를 통해 채널 이동시 여러번을 실행해야 이동이 됩니다.. 너무 자주 그러네요.. 또 불편한 점 한가지.. 티비 볼륨을 올리면 지니의 소리도 같이 커지는데 너무 시끄럽습니다.. 티비와 지니 독립적으로 볼륨을 조절할 수 있게금 개선 부탁드릴게요.. 인식률은 뭐 걍 그저 그렇네요
이정오,1,2017년 2월 22일,8,장난하나요 집주소가 등록이 안되서 기본적인 기능을 전혀 사용을못하네요  뭐가 sk보다 낫다는건지 모르겟네요.. 업데이트 예정입니다 기다리세요 역시 케이티다운대응 멋집니다 여러분 기가지니는 아직 아닌가봐요..
young jae Park,4,2017년 2월 23일,6,지니가 드라마 보는데 자꾸 방해합니다. 껴들어요.ㅋㅋ
Donacdum,2,2017년 2월 27일,1,기가지니에서 지니뮤직중 19세 이상 음원을 막아놓고 인증도 못하게 하면 뭐하자는 겁니까? 성인인증 방법을 알려주던가 고치세요 너무 성의없이 만들었네요
박준서,1,2017년 2월 24일,1,권한 허용 눌렀는데 화면오버레이라며 껐는데 또 뜨질 않나
Black. S,5,2017년 2월 28일,0,오늘 처음 기가지니 사용하고 익숙치 않아 많은 어려움이 있으나 사용자 편의 제공이 너무 마음에 듭니다.
K현이,3,2017년 2월 22일,0,이거 리모콘은 제공하나요? 음성으로밖에 안되는건가요?
S J,3,2017년 2월 9일,2,음성인식률은 괜찮은데..  지니뮤직 연동기능은 대체 왜 존재? 정작 내가 원하는 노래 화면으로 선택해서 들을 수도 없고 음성인식만 가능하게 해놔서 제목이나 가수명이 복잡하면 듣지도 못함. 블루투스 스피커로나 쓰게 생겼음.
happy together,2,2017년 2월 22일,2,인식률이 갈수록 별로..tv보고 있으면 혼자서 켜져서 대답하고 말하고..정작 부를땐 모르쇠...그냥 맛뵈기가 아닌 제대로된 서비스좀..기대가 큰만큼 실망고 커가고 있음...
Lionel Jeon,1,2017년 2월 22일,2,최악이네요. 카메라는 달았는데 돈내고 서비스 가입 안하면 쓰지도 못함. 쓰레기를 돈주고 샀네
잡덕이어때서,1,2017년 2월 12일,3,음성인식률이 엉망이네요;;; 부를때는 인식도 못하더니 아무말도 안했는데 혼자 노래틀고 인식하고ㅋㅋㅋㅋㅋ어이가 없네요 뭡니까 이게ㅋ 제대로 테스트하고 출시된거맞나요? 빠른 개선 바랍니다.
박재희,5,2017년 2월 10일,2,"음질좋고 깔끔하니 디자인이쁘고, 음성인식률도 근거리는 괜찮으나 5미터이상떨어지면좀떨어짐,지니뮤직은 앱개발필요. 전체적으로 좋음"
김효종,4,2017년 2월 7일,1,기가지니와지니야 보단 자기야와친구야가 인식률이 조금높은듯합니다 인식률좀개선부탁드려요 음악창도 개선필요해요
박창수,5,2017년 2월 8일,0,국민기업 1등kt가 멋진걸 만들었네요 기가지니 음성인식율좀높여주시고 연동서비스 요금좀패키지로 해서 저렴하게 일원화해야 폭발적인기가 잇겟넹ᆢ 비싸면 초반진입이 쫌
이현정,4,2017년 2월 21일,0,기가지니를 더 잘 더 편리하게 사용할수있도록 해줍니다
김임도집사,1,2017년 2월 22일,0,의견을 보내세요
안도훈,1,2017년 2월 5일,3,개구리다 일단 웨이크업이 겁나 안된다 불러고불러도 반응이없다 인식률도 엉망이다. 지니뮤직 연동도 엉망이다 몇일째 1분 미리듣기만 나오고있다. 일단 kt앱들은 기본이 안되어있는듯 똥망
반가람,4,2017년 2월 4일,1,로그인 유지 기능 넣어주세요 올레아이디로 로그인하면 어플 실행할때마다 로그인해야되서 불편하네요
yuni LEE,1,2017년 2월 1일,4,불러도 불러도 정말 못 알아듣네요. ㅠ.ㅠ
Ki Hwan Kim,3,2017년 2월 2일,0,기가지니가 지니뮤직을 인식하지 못합니다. 앱에서 로그인해도 로그인 하지않았다고 인식합니다.  빠른 수정바랍니다.
전진용,5,2017년 2월 2일,2,스마트한 생활의 시작!
Hang Chang,5,2017년 1월 31일,1,역시 1등 기업이네요~
곽동현,1,2017년 12월 29일,0,기가지니LTE하고 이 앱하고 완전 따로 놀고있네요 기기에서 음성으로하는건 잘 되는데 참.. 구매초기에는 어플오류때문에 기기결함인줄알고 상담원분하고 싸우고 테스트는 하고 계신가요?
김동현,4,2018년 2월 17일,0,기가지니lte 다좋은데 전화기능이 없어서 좀 아쉽네요 올레티비랑 연동안되는것도 좀 아쉽고요... 올레티비는그렇다치고 전화기능은 좀 넣어주시길..
강동희,1,2017년 10월 14일,0,어린이 로그인 왜안됨? 어린이도 관심있음   앱에는 관심없는 KT는 각성하라!!!
전일혜,1,2017년 7월 30일,0,왜냐하면 아이디가분명 맞는데  아니라잖아요. 애가이어플깔라고때써서돈주고 갔는데기가지니사서 이어플깔았는데 아이디어가맞는데아니라잖아요. 이거고쳐주시면별만개도 줄수있슴.
cubist 4707,1,2017년 9월 19일,0,왜 15세 미만은 막습니까? 총쏘고 피가나오고 음란물나오나요? 그리고 가족등록계정으로 하려니꺼 원래등록되있던 계정은 로그아웃됨 만3세이상 이라고 등록해놓고 가입은못하게하고 kt가 원레 이런데였나? kt망하겠네^^
Google 사용자,5,2018년 5월 19일,0,기가지니가티비아니면핸드폰에나오는데난기가지니를처음써본다
김상규,1,2018년 8월 25일,0,진짜 쓰래기들이네 승질나서 안쓴다 이개세들아
Google 사용자,1,2018년 2월 3일,0,그냥 하나만 주고싶다 ㄹㅇ답답다
Google 사용자,3,2018년 1월 7일,0,기가지니 마이음악 리스트가 왜 안나오죠?
유민정,1,2018년 2월 12일,0,야  이걸누가까냐에휴한심해라
thekhmtv lee,4,2017년 11월 18일,0,주소 등록하러다가  작업중지 떠여
sohyeun,2,2018년 3월 29일,0,외국어번역기능은. 왜한건지...그리고 진짜 멍청함
박원열,1,2019년 3월 18일,0,문래동 4가가 어디야?? 무슨 말인지 모르겠어요.
a doh,5,2018년 3월 10일,0,넘냐ㅡㅎ은것
윤수영,1,2017년 11월 30일,0,왜 다운조차안되는걸까요..ㅜㅜ
