,company,section,title,publish_datetime,final_datetime,text,url
219,데일리안,IT,"U+우리집AI, 시각장애인 위해 AI 음성도서관 출시 ",2019-04-25 17:40:00,,LG유플러스는 LG상남도서관과 함께 시각장애인 전용 음성도서를 제공하는 AI서비스인 ‘책 읽어주는 도서관’을 6일 출시한다.ⓒ LGU  ‘책 읽어주는 도서관’...LG상남도서관 보유 도서 1만권 제공  모든 시각장애인에게 무료 제공  LG유플러스는 LG상남도서관과 함께 시각장애인 전용 음성도서를 제공하는 AI서비스인 ‘책 읽어주는 도서관’을 6일 출시한다. 책 읽어주는 도서관은 네이버 인공지능 플랫폼 클로바가 적용된 스마트홈 서비스 ‘U우리집AI’에서 LG상남도서관이 보유한 1만권 이상의 음성도서를 말로 편리하게 이용할 수 있는 서비스다. 이에 책 읽어주는 도서관을 이용하는 시각장애인 고객들은 클로바 플랫폼이 탑재된 모든 AI스피커에 “클로바 LG상남도서관 시작해줘“라고 말하면 소설 인문 수필 예술 등 다양한 장르의 도서 컨텐츠를 바로 들을 수 있다. 특히 음성명령으로 제목 저자 출판사 부제목 등 키워드 검색이 가능하고 사용자가 들었던 5개의 컨텐츠에 대해 재생목록을 관리해 이어 듣기도 편리하다. 이처럼 AI스피커를 통해 말로 간편하게 음성도서 활용이 가능해져 지금까지 스마트폰 등 화면 터치 방식으로 컨텐츠를 접했던 것에 비해 사용성이 한층 높아졌다는 평가다. 뿐만 아니라 책 읽어주는 도서관 서비스에는 매달 30여권 연간 총 400여권 이상의 신간도서가 꾸준히 추가된다. 이를 통해 그 동안 시각장애인들이 활용할 수 있는 최신 컨텐츠가 부족해 정보 접근이 어려웠던 문제를 해소하는데도 도움이 될 것으로 보인다. 책 읽어주는 도서관 서비스를 체험해본 김은영 씨 서울 거주 35세는 “화면을 터치할 필요 없이 AI스피커에 말하면 듣고 싶은 도서를 바로 들을 수 있어 편리하고 제목이 헷갈려도 쉽게 검색 가능한 점이 정말 편리했다”며 “최근에는 가족과 여행을 떠나기 위해 관련 도서를 열심히 듣고 있다. 그 동안 여행 정보 검색이 어려웠는데 AI스피커가 많은 도움이 되고 있다”고 소감을 말했다.  책 읽어주는 도서관 서비스는 모든 시각장애인 1급6급에게 무료로 제공된다. 또한 책을 직접 넘기기 어려운 지체지적뇌병변장애인 1급3급도 편의 제공을 위해 무료 이용이 가능토록 했다. 서비스를 이용하기 위해서는 책 읽어주는 도서관 사이트에서 회원 가입 후 ‘네이버 클로바’ 앱의 ‘스킬 스토어’ 메뉴에서 로그인이 필요하다. 향후 LG유플러스와 LG상남도서관은 음성도서 컨텐츠를 추가 확보하는 것은 물론 AI스피커 외에 다른 플랫폼으로도 서비스를 확장하는 등 시각장애인들의 정보격차 문제 해소에 양사의 협력을 지속해나갈 방침이다. 특히 내년에는 음성AI 뿐만 아니라 영상AI를 활용한 시각장애인 전용 서비스를 선보여 시각장애인들이 필요로 하는 컨텐츠를 가장 빠르게 이용할 수 있는 환경을 마련해 나가겠다고 LG유플러스는 설명했다. 한편 LG유플러스는 지난 9월 시각장애인 전용 콘텐츠를 제공하는 AI서비스인 ‘소리세상’을 출시하고 2월과 5월에는 시각장애 가정 1000가구에 AI스피커를 보급하는 등 시각장애인을 위한 AI 보급 및 개발에 앞장서고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002297772
220,주간동아,사회,[세 줄 요약] 빅스비 vs 클로바 승자는 누구?,2019-04-25 17:40:00,,주간동아 서유리가 깨워주고 유인나가 상담해준다 shuersock 동아DB 01  “하이 빅스비.” 최근 개봉한 영화 ‘완벽한 타인’에서는 등장인물들이 신기하다며 삼성전자의 음성인식 인공지능 AI ‘빅스비’에게 문자메시지를 읽어달라고 요청하는 장면이 나옵니다. 구희언 기자 02.  영화에 PPL 간접광고로 등장할 만큼 최근 음성인식 AI 비서 서비스 경쟁은 뜨겁습니다. 최근에는 빅스비 네이버 클로바 카카오 카카오i의 약진이 돋보입니다. 동아DB 03.  물론 애플 시리 아마존 알렉사 등 음성인식 서비스는 여럿 있습니다. 시리는 애플 제품에서만 알렉사는 AI 스피커인 ‘에코’에서만 사용이 가능합니다. 동아DB 04.  반면 빅스비 클로바 카카오i는 다양한 기기에서 사용 가능한 크로스플랫폼을 지향합니다. 이미 클로바는 애플리케이션 앱만 설치하면 어떤 기기에서든 작동합니다. 동아DB 05.  삼성전자 스마트폰에 기본 탑재된 빅스비도 문호를 개방할 예정입니다. 삼성전자 측은 빅스비 개발도구를 외부에 공개할 방침입니다. 따라서 다양한 기기 제조사에서 빅스비 탑재가 가능할 것으로 보입니다. 뉴스1 06. 카카오i는 음성인식 AI 스피커 외에도 현대자동차의 차량 내비게이션 카카오내비 등 이동수단 관련 앱에 음성인식을 도입하고 있습니다. shuersock 07.  음성인식 AI 서비스는 주로 비서 역할을 합니다. 알람을 맞춰 일정 관리를 돕고 날씨 등 간단한 정보를 빠르게 찾아주죠. 구희언 기자 08.  그렇다면 현재 음성인식 AI 서비스 가운데 가장 유능한 비서 친구는 누구일까요. ‘주간동아’가 직접 검증에 나서봤습니다. shuersock 09.  본선 전 예선을 거쳤습니다. 일단 카카오i는 예선에서 탈락했습니다. 후발주자인 데다 빅스비와 협약을 맺고 데이터를 공유하고 있어 빅스비와 결과가 크게 다르지 않았기 때문입니다. shuersock 10.  본선에 오른 것은 빅스비와 클로바. 반응 속도 대결은 빅스비의 승리였습니다. 날씨 일정 검색 등 전 과정에서 빅스비가 클로바에 비해 빠르게 답변을 내놓았습니다. shuersock 11.  찰떡같이 알아듣는 능력도 클로바에 비해 빅스비가 나았습니다. 일정과 날씨를 함께 묻자 클로바는 아예 이해를 못 했지만 빅스비는 날씨나 일정 둘 중 하나는 확실히 듣고 대답했습니다. shuersock 12.  게다가 빅스비는 음성만으로 카카오톡을 보낼 수 있지만 클로바는 관련 기능이 없었습니다. 네이버 라인은 보낼 수 있느냐고 물었지만 클로바는 묵묵부답으로 일관했습니다. 사진 제공 ·YG엔터테인먼트 13.  기능은 빅스비의 승리일지 몰라도 소비자의 구미를 당기는 것은 오히려 클로바였습니다. 비결은 목소리. 클로바는 최근 배우 유인나의 목소리를 AI에 입혔습니다. 동아DB 14.  물론 빅스비도 유명 성우 서유리의 음성을 지원합니다. 하지만 최적화가 덜 됐는지 클로바에 비해 발음이 어색합니다. shuersock 15.  클로바는 연애상담 서비스도 론칭했습니다. 유인나의 목소리로 연애상담을 받을 수 있죠. shuersock 16.  기자도 직접 연애상담을 받아봤습니다. 하지만 대답은 원론적인 수준에 그쳤습니다. shuersock 17.  ※유튜브 ‘매거진 동아’ 채널에서 체험 영상을 볼 수 있습니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=037&aid=0000026074
221,디지털타임스,IT,"LG유플러스, 시각장애인 전용 AI스피커 `소리세상` 서비스 출시",2019-04-25 17:40:00,,LG유플러스가 네이버와 함께 시각장애인 전용 콘텐츠를 제공하는 AI 인공지능 서비스인 소리세상을 20일 출시한다.  소리세상은 네이버의 AI플랫폼인 클로바가 탑재된 AI스피커 프렌즈 프렌즈 미니 U우리집AI 스피커 프렌즈 프렌즈 미니를 통해 한국시각장애인연합회가 보유한 △8개 일간 주요 뉴스 △3000여권의 음성도서 △11개 주간·월간 잡지 △한국시각장애인연합회 공지 사항 등 시각장애인 전용 콘텐츠를 음성으로 편리하게 이용할 수 있는 서비스다.  기존에는 시각장애인들이 한국시각장애인연합회의 전용 콘텐츠를 이용하기 위해 소리샘 ARS 서비스에 전화를 걸어 최소 45회의 진입 단계를 거쳐야 했으나 소리세상을 활용할 경우 클로바 소리세상에서 생활경제 들려줘하면 와 같이 원하는 콘텐츠를 말 한마디로 요청하면 된다. 특히 ARS와 다르게 소리세상에서 판타지소설 들려줘나 소리세상에서  저자의 책 읽어줘 등 제목을 몰라도 음성명령으로 간편하게 콘텐츠 검색이 가능하다. 최근 들었던 도서·방송별 5개 컨텐츠에 대한 재생이력도 관리해 기존 시각장애인들이 불편함을 느꼈던 이어듣기 또한 편리하게 이용할 수 있다.  특히 AI스피커를 통해 네이버 오디오클립에서 제공하는 2만6000여개 이상의 음성 콘텐츠도 무료로 이용할 수 있어 전용 콘텐츠가 부족했던 시각장애인들에 도움이 될 전망이다. 소리세상 서비스는 모든 시각장애인에게 무료로 제공되며 서비스를 이용하기 위해서는 한국시각장애인연합회가 운영하는 넓은마을에서 회원 가입 후 클로바 앱에서 로그인이 필요하다.  LG유플러스는 연내 저렴한 시각장애인 전용의 IoT 요금제를 출시해 음성명령을 통한 IoT 가전 원격제어도 부담 없이 이용 가능케 할 예정이다. 이해성 LG유플러스 AI서비스담당 상무은 소리세상 서비스가 시각장애인들이 일상 속에서 겪는 정보접근 문제 해결에 기여하기를 바란다며 앞으로도 시각장애인을 위한 맞춤 서비스를 지속 선보이는 한편 다른 장애인들을 위한 AI서비스 개발에도 노력할 것이라고 말했다. 심화영기자 dorohyd.co.kr LG유플러스는 네이버 한국시각장애인연합회와 함께 시각장애인 전용 콘텐츠를 제공하는 AI 인공지능 서비스인 소리세상을 20일 출시한다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002483849
222,서울경제,경제,"""클로바, 나비엔 보일러 온도 25도로 해줘""",2019-04-25 17:40:00,2019-04-25 17:40:00,네이버 AI 스피커 연동 서비스 경동나비엔 원격제어보일러 선봬 서울경제 목소리로 집안 온도를 바꾸고 샤워 중 더 알맞은 온도로 편리하게 조절할 수 있다면 어떨까  경동나비엔 009450 은 네이버 클로바를 통한 스마트 원격제어보일러 연동 서비스를 시작한다고 26일 밝혔다. 이번 서비스는 고객들이 더욱 편리하고 쾌적하게 난방을 사용할 수 있도록 돕기 위해 경동나비엔과 네이버가 협업에 나선 결과물이다. 기존 ‘나비엔 스마트 톡’ 애플리케이션을 통해 제어할 수 있는 스마트 원격제어보일러를 사용했던 고객이라면 누구나 인공지능 AI 스피커인 네이버 클로바를 통해 보일러를 제어할 수 있다. 클로바를 통한 보일러 제어는 네이버 앱을 통해 보일러를 등록하는 간단한 절차 후 이용할 수 있으며 보일러를 켜고 끄는 것은 물론 난방·온수 온도 조절도 가능하다. 실내모드 외출 온수모드 등 보일러의 각 기능으로 변경할 수 있으며 현재 실내 온도가 궁금한 경우에도 “현재 온도 몇 도야”는 질문을 통해 손쉽게 확인할 수 있다. 경동나비엔은 앞서 지난 18일부터 새롭게 출시된 구글 홈을 통한 연동 제어 서비스도 제공하고 있다. 향후 급물살을 타며 빠르게 안착할 것으로 예상되는 AI 스피커 시장에 신속하게 대응하며 국내 1등 보일러 브랜드로서의 위상을 공고히 한다는 전략이다.  김시환 마케팅본부장은 “지난 30년간 콘덴싱보일러를 개발해온 것처럼 고객에게 필요하다고 생각되는 기술을 가장 선두에서 개발하고자 노력해왔다”며 “네이버 클로바 구글 홈 등 인공지능 스피커는 물론 다양한 영역에서 지속적으로 고객의 삶을 가치 잇게 바꾸는 기술들을 내놓을 것”이라고 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003402607
223,아시아경제,IT,"인공지능 스피커, 소리로 세상을 들려주다",2019-04-25 17:40:00,,LG유플러스 네이버 등 AI스피커에 시각장애인 서비스 담아  음성을 통해 뉴스 등 각종 소식 전달해  아시아경제 황준호 기자 클로바 소리세상에서 생활 경제  들려줘 LG유플러스가 네이버 한국시각장애인연합회와 함께 시각장애인 전용 콘텐츠를 제공하는 인공지능 서비스 소리세상을 20일부터 서비스 한다.  소리세상은 시각장애인을 위한 서비스다. 네이버의 AI플랫폼인 클로바가 탑재된 AI스피커를 통해 작동한다. 한국시각장애인연합회가 보유한 8개 일간 주요 뉴스 3000여권의 음성도서 11개 주간월간 잡지 한국시각장애인연합회 공지 사항 등 시각장애인 전용 콘텐츠를 이용할 수 있다. 또 네이버 오디오클립에서 제공하는 2만6000여개 이상의 음성 콘텐츠도 무료로 이용할 수 있다. AI스피커에 클로바 소리세상에서 생활 경제 들려줘 등 명령하면 된다. 기존 시각장애인들이 한국시각장애인연합회의 전용 콘텐츠를 이용하기 위해 소리샘 ARS 서비스에 전화를 걸어 최소 45회의 진입 단계를 거쳐야 했던 것에 비하면 정보 접근이 매우 쉬워진 것이다.  특히 ARS와 다르게 소리세상에서 판타지소설 들려줘나 소리세상에서  저자의 책 읽어줘 등 제목을 몰라도 음성명령으로 간편하게 콘텐츠를 검색할 수 있다. 최근 들었던 도서방송별 5개 컨텐츠에 대한 재생이력도 관리해준다. 기존 시각장애인들이 불편함을 느꼈던 이어듣기가 더 편리해질 것으로 예상된다.  소리세상 서비스는 무료다. 한국시각장애인연합회가 운영하는 넓은마을에서 회원 가입 후 클로바앱에서 로그인 하면 이용할 수 있다.  이해성 LG유플러스 AI서비스담당 상무는 이번 소리세상 서비스가 시각장애인들이 일상 속에서 겪는 정보접근 문제 해결에 기여하기를 바란다며 앞으로도 시각장애인을 위한 맞춤 서비스를 지속 선보이는 한편 다른 장애인들을 위한 AI서비스 개발에도 노력할 것이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=277&aid=0004319852
224,중앙일보,사회,"IOT 전문기업 디지엔스, 네이버 AI ‘클로바’와 전략적 제휴",2019-04-25 17:40:00,,사물인터넷 IoT 기업 디지엔스 대표 우인구는 자사의 IOT 플랫폼 네콘과 네이버의 인공지능 AI 플랫폼 클로바를 융합한 새로운 상품 출시를 위해 전략적 제휴를 맺었다고 13일 밝혔다.  디지엔스는 IoT 개발을 위해 10년간 허브 및 각종 센서 클라우드 서버 스마트폰 어플리케이션 등의 핵심기술을 모두 자체 개발했으며 4년간 보안시장에서 신뢰성 테스트와 검증을 거친 끝에 최근 사물인터넷 통합 플랫폼 ‘네콘  NECON’을 출시했다. 네이버의 인공지능 플랫폼 클로바는 자체 개발한 음성인식 및 합성 기술 등을 활용해 검색‧음악‧지식생활정보‧쇼핑 등을 지원하고 있다.  디지엔스는 네이버와의 전략적 제휴를 통해 기존 대기업이 주도하던 사물인터넷 시장에 IoT 전문기업으로는 최초로 일반 소비자를 대상으로 한 인공지능과 사물인터넷 플랫폼이 융합된 맞춤형 서비스를 제공하게 되었다. 네콘 스테이션으로 전등은 물론 TV‧에어컨‧보일러‧가스차단기 등 모든 가전제품을 음성 인식으로 제어를 하게 된다. 이와 함께 다양한 IoT 디바이스 라인업 IoT 스위치 스마트플러그 펫피더 IP카메라 도어센서 움직임센서 온습도센서 등을 통해 무인경비 보안은 물론 아이들과 반려동물 노인 보살핌과 독신남녀 보안 등 소비자 니즈에 맞춰 다양한 상품 패키지를 서비스를 할 예정이다. 디지엔스와 네이버는 이번 협력으로 연말부터 현대HCN을 필두로 케이블 방송사 MSO SO에 네콘 IoT 플랫폼과 클로바 AI 스피커를 통한 다양한 서비스를 제공할 예정이다. 전국 1400만 가입자의 케이블 업계는 신규고객 창출과 마케팅 차원에서 네콘과 클로바의 결합상품을 적극적으로 적용할 것으로 예상된다. 또한 일반 소비자를 대상으로 AI스피커와 연계한 맞춤형 패키지 상품을 온라인을 통해 판매할 예정이며 IoT 기술을 적용한 매장용 무인 보안상품을 출시해 전국 중소 경비업체와 제휴해 4차 산업혁명시대 무인보안 시장에도 적극적으로 참여할 예정이다. 스마트홈의 핵심은 ‘연결’이지만 협업을 하려 해도 각 업체의 플랫폼이 상이한데다 제품마다 다른 앱을 깔도록 되어있고 연동되는 기기들의 기능이 중복되는 등 업체간 통합적인 플랫폼을 구현하기 어려운 상황이다. 디지엔스 IOT 통합 플랫폼 네콘은 단번에 이런 문제를 해결할 수 있어 가치를 인정받고 있다.  디지엔스 관계자는 “네이버 클로바와의 제휴를 통해 네콘이 AI 스피커로 TV‧셋탑박스‧에어컨 등 가전제품과 IoT 핵심기능들을 음성으로 제어할 수 있게 되어 가정에서 사용하는 보편적인 상품이 될 것으로 기대하고 있다”고 전했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=025&aid=0002870576
225,디지털데일리,,"LGU+, 시각장애인 대상 AI 서비스 ‘소리세상’ 선봬",2019-04-25 17:40:00,,디지털데일리 최민지기자 LG유플러스 대표 하현회는 네이버 대표 한성숙 한국시각장애인연합회 회장 홍순봉와 시각장애인 전용 콘텐츠를 제공하는 인공지능 AI 서비스 ‘소리세상’을 출시한다고 20일 밝혔다.  소리세상은 네이버의 AI플랫폼인 클로바가 탑재된 AI스피커를 통해 한국시각장애인연합회가 보유한 8개 일간 주요 뉴스 3000여권의 음성도서 11개 주간·월간 잡지 한국시각장애인연합회 공지 사항 등 시각장애인 전용 콘텐츠를 음성으로 이용할 수 있는 서비스다.  기존에는 시각장애인들이 한국시각장애인연합회의 전용 콘텐츠를 이용하기 위해 ‘소리샘’ ARS 서비스에 전화를 걸어 최소 45회의 진입 단계를 거쳐야 했으나 소리세상 활용 때 “클로바 소리세상에서 생활경제 들려줘”와 같이 원하는 콘텐츠를 말 한마디로 요청하면 된다.  또한 ARS와 다르게 “소리세상에서 판타지소설 들려줘”나 “소리세상에서  저자의 책 읽어줘” 등 제목을 몰라도 음성명령으로 콘텐츠를 검색할 수 있다. 최근 들었던 도서·방송별 5개 콘텐츠에 대한 재생이력도 관리해 기존 시각장애인들이 불편함을 느꼈던 ‘이어듣기’ 또한 편리해질 것으로 보인다.  이와 함께 AI스피커를 통해 네이버 ‘오디오클립’에서 제공하는 2만6000여개 이상의 음성 콘텐츠도 무료로 이용할 수 있다.  소리세상 서비스는 모든 시각장애인에게 무료로 제공되며 서비스를 이용하기 위해서는 한국시각장애인연합회가 운영하는 ‘넓은마을’에서 회원가입 후 ‘클로바’ 앱에서 로그인이 필요하다.  한편 LG유플러스는 서비스 출시에 앞서 지난 1월 시각장애가정을 대상으로 일상생활의 불편함과 AI스피커 이용의 장·단점에 대해 인터뷰를 진행했고 이를 개선코자 이번 서비스를 기획하게 됐다고 설명했다. 서비스 설계 단계에도 실제 시각장애인과 한국시각장애인연합회 전문가의 의견을 반영해 시각장애인에게 진정으로 편리한 서비스를 개발하는데 초점을 맞췄다.  LG유플러스는 연내 저렴한 시각장애인 전용의 사물인터넷 IoT 요금제를 출시해 음성명령을 통한 IoT 가전 원격제어도 부담 없이 이용할 수 있도록 할 예정이다.  이해성 LG유플러스 AI서비스담당은 “이번 소리세상 서비스가 시각장애인들이 일상 속에서 겪는 정보접근 문제 해결에 기여하기를 바란다”며 “앞으로도 시각장애인을 위한 맞춤 서비스를 지속 선보이는 한편 다른 장애인들을 위한 AI서비스 개발에도 노력할 것”이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=138&aid=0002065603
226,아이뉴스24,IT,"LGU+, AI스피커로 음악퀴즈 '큐'",2019-04-25 17:40:00,,아이뉴스24 아이뉴스24 도민선 기자 인공지능 AI이 대전상대를 골라주는 음악퀴즈 서비스가 나왔다.  LG유플러스 대표 하현회는 네이버 인공지능 플랫폼 클로바가 적용된 스마트홈 서비스 U우리집AI에서 음악퀴즈 뮤직큐를 선보인다고 31일 발표했다. 뮤직큐는 음악의 일부분을 짧게 들려주면 사용자가 이를 듣고 가수명과 제목을 음성으로 맞히는 서비스다. 이 서비스는 U우리집AI를 지원하는 프렌즈 프렌즈 미니 스피커에서 이용 가능하며 U우리집AI 서비스에 자동 업데이트된다. 스피커에 클로바 뮤직큐 시작해줘라고 말하면 서비스가 실행돼 19802010년대까지의 유행곡을 짧게 들려준다. 이후 고객이 가수명의 제목으로 답하면 AI스피커가 이를 비교해 정답 여부를 알려준다. 또 짧은 곡을 듣다가 더 듣고 싶은 노래가 있으면 클로바 노래제목 틀어줘와 같이 음성 검색으로 전곡을 바로 감상할 수 있다. 이처럼 뮤직큐는 AI스피커로 음악 감상 시 편리함과 퀴즈의 재미를 더한 것은 물론 즐겨 듣던 추억의 노래부터 최신 히트곡까지 풍부한 컨텐츠를 제공해 남녀노소 모든 고객층이 즐길 수 있을 것으로 보인다. 뿐만 아니라 뮤직큐는 국내 AI서비스로는 처음으로 소셜서비스의 개념을 도입했다. 고객이 서비스를 실행하면 대전 상대를 찾아드릴게요 당신의 상대는 서울시 동작구에서 오신 홍길동님 입니다와 같이 다른 사용자를 대전 상대로 매칭해 퀴즈 대결을 진행한다. 이를 통해 뮤직큐를 이용중인 고객이 다른 사용자와 퀴즈 대전을 ‘함께’하는 듯한 경험이 가능할 것으로 기대된다. 이와 함께 고객들의 전적을 활용해 전체 순위도 산정해 서비스 이용의 재미를 더했다. 또한 출시를 기념해 뮤직큐 전적이 월간 순위 200위 이내를 기록한 고객에게는 신세계 상품권 BHC 치킨 쿠폰 지니뮤직 무제한 음악감상 월간 이용권 등 푸짐한 상품도 증정할 예정이다. 이해성 LG유플러스 AI서비스담당 상무는 뮤직큐는 AI스피커로 듣는 음악에 퀴즈와 소셜을 결합한 남녀노소 누구나 즐길 수 있는 차별화 된 서비스라며 앞으로도 고객들에게 유용하면서도 재미있는 AI 서비스를 제공하기 위해 노력하겠다고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000470600
227,디지털타임스,경제,"진에어, `네이버 클로바`로 항공편·수하물 음성 안내 서비스",2019-04-25 17:40:00,,디지털타임스 김아름 기자 진에어가 AI 스피커 네이버 클로바를 통한 음성 안내 서비스를 시행한다고 4일 밝혔다. 진에어는 네이버 클로바가 탑재된 AI 스피커를 통해 항공편 출도착 조회 수하물 규정 탑승 수속 등의 문의에 대한 음성 인식 및 안내 서비스를 시행한다. 고객이 AI 스피커에 음성 질문을 하면 네이버 클로바가 질문 내용을 인식 분석해 적합한 답변을 진에어 시스템에서 확인 후 안내하게 된다. 한편 진에어는 IT 기술을 활용한 차별화된 서비스를 지속적으로 선보이고 있다. 국내 항공업계 최초로 위치기반 서비스를 도입했고 네이버페이 간편 결제·챗봇 서비스 제이드 등도 시행하고 있다. 지난 3월에는 국내 항공사 중에서 가장 먼저 여객서비스 관련 시스템을 아마존 클라우드 환경으로 전면 전환하기도 했다. 진에어 관계자는 다양한 IT 기술을 활용한 고객 만족 서비스를 통해 고객 편의가 향상될 수 있도록 노력하겠다고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002480696
228,블로터,IT,"네이버 클로바, ‘스마트홈’ 기능 강화",2019-04-25 17:40:00,,스마트홈 기능을 강화한 네이버 클로바 네이버 인공지능 플랫폼 클로바 Clova가 스마트홈 기능을 강화하고 가정 내에서 더욱 편리하고 효율적인 인공지능 IoT 환경을 제공한다. 네이버는 클로바앱과 클로바가 탑재된 스마트 스피커를 통해 빠르고 효율적이게 스마트홈 기기를 관리하는 기능을 제공한다는 계획이다. 단 웨이브 모델은 추후 적용된다. 클로바는 먼저 스마트홈 메뉴를 클로바 앱의 홈 화면에 신설해 이용자들이 보유한 각기 다른 스마트홈 기기의 현황을 한눈에 파악하고 앱에서 버튼 클릭 한번으로 기기의 전원을 켜고 끌 수 있도록 사용성을 개선했다. 또한 ‘그룹 설정’ 기능을 통해 스마트홈 기기를 그룹화하여 동시에 제어할 수 있다. 예를 들어 침실의 모든 조명을 하나의 그룹으로 설정했을 경우 ‘침실 켜줘’라는 명령어에 침실 조명 기기의 전원이 모두 켜지고 반대의 경우 전원이 모두 꺼지는 식이다. 이와 더불어 ‘내 명령어’ 기능을 추가해 사용자가 미리 설정한 특정 명령어에 따라 여러 대의 스마트홈 기기를 한번에 작동시킬 수 있게 됐다. 일례로 ‘나 집에 왔어’라는 명령어를 설정하고 이와 관련된 개별 기기들의 동작을 미리 연동할 경우 ‘나 집에 왔어’라는 한 마디에 로봇청소기 혹은 거실의 조명이 동시에 켜지는 식이다. 네이버는 향후 업데이트를 통해 기기의 전원을 켜고 끄는 것뿐만 아니라 조명 밝기나 에어컨 세기 등 보다 세부적인 명령도 수행이 가능하도록 서비스를 개선할 예정이다. 네이버 클로바 강석호 리더는 “이번 업데이트를 통해 클로바와 연동이 가능한 스마트홈 기기를 보유한 이용자라면 누구나 클로바 플랫폼을 통해 간편하게 기기를 제어할 수 있어 더욱 편리한 스마트홈 환경을 경험할 수 있을 것”이라며 “앞으로도 네이버는 사용자의 일상 생활을 더욱 편리하고 풍요롭게 만들 수 있도록 클로바의 기술 및 서비스를 지속적으로 고도화해 나갈 것”이라고 밝혔다. 클로바와 연동 가능한 스마트홈 기기 협력사는 LG 전자 필립스 휴 코웨이 HK네트웍스 브런트 등 총 8곳이며 현재 연동된 스마트홈 기기는 12종 연동 가능한 기기는 45종이다. 네이버는 향후 서비스 범위를 지속적으로 확장해나갈 예정이다. 권도연 기자 kwodydybloer.e 저작권자주블로터앤미디어  저작권자를 명기하고 내용을 변경하지 않으며 비상업적으로 이용하는 조건아래 재배포 가능합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000022230
229,문화일보,정치,"LG유플러스, ‘AI 스피커로 음악퀴즈 대결’ 서비스 출시",2019-04-25 17:40:00,,국내 최초…네이버의 AI 플랫폼 클로바 적용 LG유플러스는 네이버의 인공지능 AI 플랫폼 클로바가 적용된 스마트홈 서비스 ‘U우리집AI’에서 음악퀴즈 서비스 ‘뮤직큐’를 국내 최초로 제공한다고 31일 밝혔다. 뮤직큐는 1980∼2010년대 유행곡의 일부분을 짧게 들려주면 사용자가 이를 듣고 가수 명과 제목을 음성으로 맞히는 서비스다. 더 듣고 싶으면 음성 검색으로 곡 전체를 바로 감상할 수 있다.  다른 이용자를 퀴즈 대결 상대로 연결해주는 소셜 Social 서비스도 도입했다. 이용자 간 대결 전적은 월간 순위 산정에 활용된다.  LG유플러스는 월간 순위 200위 이내인 고객에게 백화점 상품권 치킨 쿠폰 등을 제공한다.  뮤직큐는 U우리집AI를 지원하는 AI 스피커 ‘프렌즈’ ‘프렌즈 미니’에서 이용 가능하다. U우리집AI 서비스에 자동 업데이트돼 별도 설치 과정 없이 즐길 수 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=021&aid=0002370506
230,조세일보,경제," 삼성카드, ‘네이버페이 taptap’ 출시 1주년 이벤트 진행",2019-04-25 17:40:00,,삼성카드는 온라인 간편결제 서비스 네이버페이 이용 고객들에게 유용한 혜택을 제공하는 네이버페이 apap 출시 1주년을 기념해 다양한 혜택을 제공하는 이벤트를 진행한다고 16일 밝혔다.  먼저 오는 12월 31일까지 이 카드를 네이버페이에 등록하고 해당 카드로 10만원 이상 결제한 회원 10명을 추첨해 내년 1월부터 12월까지 매월 10만 네이버페이 포인트를 연금처럼 제공한다. 오는 30일까지 이 카드를 신규로 발급받는 회원이 해당 카드를 네이버 페이에 등록하면 1만5000 네이버 포인트를 적립해준다. 이 카드 발급 후 1년 이상 지난 회원이 오는 30일까지 해당 카드로 50만원 이상 결제하는 경우에도 1만5000 네이버 포인트 적립 혜택을 제공한다. 이밖에도 오는 30일까지 본인의 페이스북에 네이버페이탭탭첫돌 해시태그와 함께 이벤트를 전체공개로 공유하면 추첨을 통해 60명에게 클로바 프렌즈 스피커를 증정한다. 네이버페이 apap은 네이버페이로 결제 시 10 네이버페이 포인트 적립혜택을 제공하고 전월 이용금액 및 적립 한도 없이 국내외 온·오프라인 가맹점에서 0.5 네이버페이 포인트 적립 혜택을 기본적으로 제공한다. 연회비는 1만5000원이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002195022
